path,offset_sec,vstart_sec
2015-09-24-14-41-06-329_denoised_546,0.2,1.64
2015-09-24-14-41-06-329_denoised_612,2.0,0.76
2015-09-24-14-41-06-329_denoised_646,1.2,1.28
2015-09-24-14-41-06-329_denoised_813,1.6,1.04
2015-09-24-14-41-06-329_denoised_738,-0.2,0.92
2015-09-24-14-41-06-329_denoised_857,-0.8,1.2
2015-09-24-14-41-06-329_denoised_694,-0.6,1.0
2015-09-24-14-41-06-329_denoised_253,1.2,0.6
2015-09-24-14-41-06-329_denoised_111,0.6,1.28
2015-09-24-14-41-06-329_denoised_769,1.0,0.52
2015-09-24-14-41-06-329_denoised_1124,-0.6,1.48
2015-09-24-14-41-06-329_denoised_216,2.0,0.72
2015-09-24-14-41-06-329_denoised_672,-1.0,2.48
2015-09-24-14-41-06-436_denoised_1015,2.0,0.52
2015-09-24-14-41-06-436_denoised_721,0.8,0.16
2015-09-24-14-41-06-436_denoised_559,0.8,0.4
2015-09-24-14-41-06-436_denoised_194,0.6,0.96
2015-09-24-14-41-06-436_denoised_389,-0.8,2.8
2015-09-24-14-41-06-436_denoised_521,0.8,0.68
2015-09-24-14-41-06-436_denoised_869,-1.4,2.76
2015-09-24-14-41-06-436_denoised_628,0.4,0.56
2015-09-24-14-41-06-436_denoised_286,1.4,0.56
2015-09-24-14-41-06-436_denoised_245,-1.6,2.32
2015-09-24-14-41-06-436_denoised_129,0.4,1.88
2015-09-24-14-41-06-436_denoised_369,-1.2,1.48
2015-09-24-14-41-06-436_denoised_928,-1.4,1.56
2015-09-24-14-41-06-436_denoised_492,0.8,1.68
2015-09-24-14-41-06-436_denoised_704,-0.8,1.72
2015-09-24-14-41-06-436_denoised_117,1.8,0.12
2015-09-24-14-41-06-436_denoised_512,-0.8,1.92
2015-09-24-14-41-06-436_denoised_317,1.2,1.72
2015-09-24-14-41-06-436_denoised_379,2.0,0.68
2015-09-24-14-41-06-436_denoised_141,-2.0,2.88
2015-09-24-14-41-06-436_denoised_74,-2.0,2.88
2015-09-24-14-41-06-436_denoised_222,1.2,1.64
2015-09-24-14-41-06-436_denoised_255,1.2,0.12
2015-09-24-14-41-06-436_denoised_1039,0.4,0.24
2015-09-24-14-41-06-436_denoised_678,-1.0,1.84
2015-09-24-14-41-06-436_denoised_1004,-1.6,2.44
2015-09-24-14-41-06-436_denoised_85,0.4,1.88
2015-09-24-14-41-06-436_denoised_660,1.0,0.56
2015-09-24-14-41-06-436_denoised_993,-0.2,1.56
2015-09-24-14-41-06-436_denoised_234,1.0,0.56
2015-09-24-14-41-06-436_denoised_1027,0.6,1.28
2015-09-24-14-41-06-436_denoised_305,-0.4,1.96
2015-09-24-14-41-06-436_denoised_904,1.8,1.08
2015-09-24-14-41-06-436_denoised_502,-1.8,1.88
2015-09-24-14-41-06-436_denoised_832,-0.4,2.68
2015-09-24-14-41-06-436_denoised_713,-0.4,1.0
2015-09-24-14-41-06-436_denoised_579,-1.0,2.44
2015-09-24-14-41-06-436_denoised_338,1.6,0.0
2015-09-24-14-41-06-436_denoised_695,-0.6,1.12
2015-09-24-14-41-06-436_denoised_106,-1.8,2.2
2015-09-24-14-41-06-436_denoised_550,-0.8,2.52
2015-09-24-14-41-06-436_denoised_762,-0.8,1.44
2015-09-24-14-41-06-436_denoised_399,-1.6,2.12
2015-09-24-14-41-06-436_denoised_686,-1.4,2.56
2015-09-24-14-41-06-436_denoised_265,1.6,1.12
2015-09-24-14-41-06-436_denoised_981,-1.0,1.48
2015-09-24-14-41-06-436_denoised_155,1.4,0.56
2015-09-24-14-41-06-436_denoised_541,1.0,1.68
2015-09-24-14-41-06-436_denoised_597,-0.4,2.88
2015-09-24-14-41-06-436_denoised_617,0.8,1.32
2015-09-24-14-41-06-436_denoised_917,1.0,0.12
2015-09-24-14-41-06-436_denoised_731,1.2,0.36
2015-09-24-14-41-06-543_denoised_1215,1.0,0.64
2015-09-24-14-41-06-543_denoised_708,1.0,1.4
2015-09-24-14-41-06-543_denoised_1166,-0.6,1.8
2015-09-24-14-41-06-543_denoised_736,-1.4,1.6
2015-09-24-14-41-06-543_denoised_1202,0.8,0.44
2015-09-24-14-41-06-543_denoised_451,-0.4,2.4
2015-09-24-14-41-06-543_denoised_98,-1.8,2.48
2015-09-24-14-41-06-543_denoised_884,0.8,1.0
2015-09-24-14-41-06-543_denoised_1143,-1.8,2.24
2015-09-24-14-41-06-543_denoised_684,0.2,2.32
2015-09-24-14-41-06-543_denoised_1178,-1.8,2.36
2015-09-24-14-41-06-543_denoised_362,0.2,1.76
2015-09-24-14-41-06-543_denoised_111,0.2,0.24
2015-09-24-14-41-06-543_denoised_515,0.0,0.32
2015-09-24-14-41-06-543_denoised_722,-1.2,1.2
2015-09-24-14-41-06-543_denoised_671,1.6,0.8
2015-09-24-14-41-06-543_denoised_749,1.4,1.08
2015-09-24-14-41-06-543_denoised_215,1.8,0.16
2015-09-24-14-41-06-543_denoised_789,1.6,0.56
2015-09-24-14-41-06-543_denoised_655,1.4,1.16
2015-09-24-14-41-06-543_denoised_586,-1.4,2.08
2015-09-24-14-41-06-543_denoised_49,-0.4,1.56
2015-09-24-14-41-06-543_denoised_276,-1.8,2.4
2015-09-24-14-41-06-543_denoised_939,1.2,1.72
2015-09-24-14-41-06-543_denoised_526,-1.4,2.8
2015-09-24-14-41-06-543_denoised_1093,-0.2,2.12
2015-09-24-14-41-06-543_denoised_1033,-1.0,1.28
2015-09-24-14-41-06-543_denoised_858,0.8,0.32
2015-09-24-14-41-06-543_denoised_288,0.4,2.04
2015-09-24-14-41-06-543_denoised_835,1.0,0.56
2015-09-24-14-41-06-543_denoised_301,2.0,0.44
2015-09-24-14-41-06-543_denoised_609,-1.8,2.92
2015-09-24-14-41-06-543_denoised_966,1.6,0.24
2015-09-24-14-41-06-543_denoised_1060,0.0,1.32
2015-09-24-14-41-06-543_denoised_1192,-1.2,1.6
2015-09-24-14-41-06-543_denoised_203,0.4,1.8
2015-09-24-14-41-06-543_denoised_911,-2.0,2.48
2015-09-24-14-41-06-543_denoised_261,0.8,2.08
2015-09-24-14-41-06-543_denoised_562,0.6,0.88
2015-09-24-14-41-06-543_denoised_1019,-1.6,2.6
2015-09-24-14-41-06-543_denoised_847,1.0,1.04
2015-09-24-14-41-06-543_denoised_538,0.2,2.32
2015-09-24-14-41-06-543_denoised_764,2.0,0.2
2015-09-24-14-41-06-543_denoised_1071,-1.4,1.76
2015-09-24-14-41-06-543_denoised_620,1.2,1.52
2015-09-24-14-41-06-543_denoised_643,1.6,1.12
2015-09-24-14-41-06-543_denoised_631,1.0,1.24
2015-09-24-14-41-06-543_denoised_1082,1.8,0.2
2015-09-24-14-41-06-543_denoised_1008,0.4,2.04
2015-09-24-14-41-06-543_denoised_168,-1.4,2.72
2015-09-24-14-41-06-543_denoised_898,1.8,1.16
2015-09-24-14-41-06-543_denoised_412,-1.0,2.64
2015-09-24-14-41-06-543_denoised_464,1.8,0.96
2015-09-24-14-41-06-543_denoised_1048,-1.6,2.52
2015-09-24-14-41-06-543_denoised_1224,0.0,2.96
2015-09-24-14-41-06-543_denoised_823,1.6,0.04
2015-09-24-14-41-06-543_denoised_439,2.0,0.08
2015-09-24-14-41-06-543_denoised_695,0.2,2.64
2015-09-24-14-41-06-543_denoised_325,2.0,0.08
2015-09-24-14-41-06-543_denoised_123,-0.8,2.48
2015-09-24-14-41-06-543_denoised_337,-2.0,2.56
2015-09-24-14-41-06-543_denoised_61,-2.0,2.52
2015-09-24-14-41-06-543_denoised_314,-1.0,2.96
2015-09-24-14-41-06-543_denoised_85,-1.6,2.48
2015-09-24-14-41-06-543_denoised_249,1.4,0.12
2015-09-24-14-41-06-543_denoised_349,-0.4,1.4
2015-09-24-14-41-06-650_denoised_399,-1.6,2.28
2015-09-24-14-41-06-650_denoised_71,-1.8,2.04
2015-09-24-14-41-06-650_denoised_1101,0.0,0.44
2015-09-24-14-41-06-650_denoised_842,0.6,0.88
2015-09-24-14-41-06-650_denoised_432,2.0,0.64
2015-09-24-14-41-06-650_denoised_968,-1.2,2.52
2015-09-24-14-41-06-650_denoised_309,-1.8,2.6
2015-09-24-14-41-06-650_denoised_488,-0.6,1.48
2015-09-24-14-41-06-650_denoised_377,-0.8,2.8
2015-09-24-14-41-06-650_denoised_631,1.8,0.44
2015-09-24-14-41-06-650_denoised_48,-0.6,1.0
2015-09-24-14-41-06-650_denoised_588,-1.8,2.08
2015-09-24-14-41-06-650_denoised_1011,0.0,2.2
2015-09-24-14-41-06-650_denoised_410,-0.2,2.6
2015-09-24-14-41-06-650_denoised_565,0.4,0.36
2015-09-24-14-41-06-650_denoised_60,1.6,0.72
2015-09-24-14-41-06-650_denoised_291,-1.8,2.08
2015-09-24-14-41-06-650_denoised_262,-1.0,1.76
2015-09-24-14-41-06-650_denoised_454,1.8,0.24
2015-09-24-14-41-06-650_denoised_1113,-1.2,1.52
2015-09-24-14-41-06-650_denoised_654,0.8,0.56
2015-09-24-14-41-06-650_denoised_1135,0.2,1.16
2015-09-24-14-41-06-650_denoised_956,-0.8,2.08
2015-09-24-14-41-06-650_denoised_979,-1.4,2.52
2015-09-24-14-41-06-650_denoised_721,0.8,1.64
2015-09-24-14-41-06-650_denoised_642,0.8,1.0
2015-09-24-14-41-06-650_denoised_500,-1.0,1.52
2015-09-24-14-41-06-650_denoised_205,-1.8,2.08
2015-09-24-14-41-06-650_denoised_465,-0.8,2.72
2015-09-24-14-41-06-650_denoised_764,-0.8,2.48
2015-09-24-14-41-06-650_denoised_216,0.8,1.28
2015-09-24-14-41-06-650_denoised_1090,0.8,1.4
2015-09-24-14-41-06-650_denoised_700,0.8,1.8
2015-09-24-14-41-06-650_denoised_1158,1.2,0.44
2015-09-24-14-41-06-650_denoised_711,-0.4,1.68
2015-09-24-14-41-06-650_denoised_107,0.4,0.32
2015-09-24-14-41-06-650_denoised_667,0.8,0.4
2015-09-24-14-41-06-650_denoised_1146,0.6,0.24
2015-09-24-14-41-06-650_denoised_1079,2.0,0.68
2015-09-24-14-41-06-650_denoised_1191,-0.8,2.92
2015-09-24-14-41-06-650_denoised_1180,-2.0,2.36
2015-09-24-14-41-06-650_denoised_922,-2.0,2.32
2015-09-24-14-41-06-650_denoised_250,-1.2,2.08
2015-09-24-14-41-06-650_denoised_476,2.0,0.76
2015-09-24-14-41-06-650_denoised_366,-1.2,2.76
2015-09-24-14-41-06-650_denoised_131,-0.8,1.92
2015-09-24-14-41-06-650_denoised_332,1.8,0.08
2015-09-24-14-41-06-650_denoised_732,1.2,0.88
2015-09-24-14-41-06-650_denoised_911,-0.4,0.68
2015-09-24-14-41-06-650_denoised_320,-1.0,1.6
2015-09-24-14-41-06-650_denoised_884,-0.8,2.52
2015-09-24-14-41-06-650_denoised_284,1.2,1.32
2015-09-24-14-41-06-650_denoised_344,-0.2,0.76
2015-09-24-14-41-06-650_denoised_156,1.2,1.32
2015-09-24-14-41-06-650_denoised_1045,0.0,1.88
2015-09-24-14-41-06-650_denoised_95,2.0,0.2
2015-09-24-14-41-06-650_denoised_143,0.8,0.8
2015-09-24-14-41-06-650_denoised_678,1.6,0.32
2015-09-24-14-41-06-650_denoised_1021,-1.6,2.28
2015-09-24-14-41-06-650_denoised_298,-1.0,2.44
2015-09-24-14-41-06-650_denoised_689,0.8,0.32
2015-09-24-14-41-06-650_denoised_871,-1.8,2.4
2015-09-24-14-41-06-650_denoised_934,-1.0,2.88
2015-09-24-14-41-06-650_denoised_239,0.0,1.24
2015-09-24-14-41-06-650_denoised_443,-1.4,2.0
2015-09-24-14-41-06-650_denoised_273,1.0,0.24
2015-09-24-14-41-06-650_denoised_798,-0.8,1.48
2015-09-24-14-41-06-650_denoised_83,-1.0,1.36
2015-09-24-14-41-06-650_denoised_167,1.0,0.52
2015-09-24-14-41-06-650_denoised_599,-0.4,1.56
2015-09-24-14-41-06-650_denoised_1169,0.2,1.84
2015-09-24-14-41-06-650_denoised_1202,-0.2,0.28
2015-09-24-14-41-06-650_denoised_355,-0.6,2.0
2015-09-24-14-41-06-650_denoised_1056,0.6,1.64
2015-09-24-14-56-05-297_denoised_401,0.6,0.64
2015-09-24-14-56-05-297_denoised_504,2.0,0.56
2015-09-24-14-56-05-297_denoised_298,2.0,0.96
2015-09-24-14-56-05-297_denoised_739,-1.6,2.92
2015-09-24-14-56-05-297_denoised_123,0.6,0.96
2015-09-24-14-56-05-297_denoised_586,0.8,0.2
2015-09-24-14-56-05-297_denoised_257,1.2,0.32
2015-09-24-14-56-05-297_denoised_534,1.4,1.16
2015-09-24-14-56-05-297_denoised_432,1.2,1.04
2015-09-24-14-56-05-297_denoised_625,0.0,0.76
2015-09-24-14-56-05-297_denoised_112,-0.4,0.84
2015-09-24-14-56-05-297_denoised_645,-0.8,1.64
2015-09-24-14-56-05-297_denoised_749,-1.0,2.92
2015-09-24-14-56-05-297_denoised_164,0.2,1.24
2015-09-24-14-56-05-297_denoised_268,1.2,1.4
2015-09-24-14-56-05-297_denoised_391,-0.8,1.08
2015-09-24-14-56-05-297_denoised_411,0.6,1.04
2015-09-24-14-56-05-297_denoised_615,-2.0,2.96
2015-09-24-14-56-05-297_denoised_247,2.0,0.52
2015-09-24-14-56-05-297_denoised_665,-1.4,2.44
2015-09-24-14-56-05-297_denoised_222,-2.0,2.96
2015-09-24-14-56-05-297_denoised_676,0.2,1.8
2015-09-24-14-56-05-297_denoised_339,-1.8,2.28
2015-09-24-14-56-05-297_denoised_494,1.8,0.88
2015-09-24-14-56-05-297_denoised_514,1.8,1.12
2015-09-24-14-56-05-297_denoised_211,-2.0,2.76
2015-09-24-14-56-05-297_denoised_309,1.6,1.2
2015-09-24-14-56-05-297_denoised_319,1.8,1.0
2015-09-24-14-56-05-297_denoised_381,-0.2,0.84
2015-09-24-14-56-05-297_denoised_144,-2.0,2.28
2015-09-24-14-56-05-297_denoised_483,0.6,1.48
2015-09-24-14-56-05-297_denoised_200,-1.8,2.04
2015-09-24-14-56-05-297_denoised_329,2.0,0.84
2015-09-24-14-56-05-297_denoised_635,1.4,0.44
2015-09-24-14-56-05-297_denoised_544,-0.4,0.64
2015-09-24-14-56-05-297_denoised_596,1.8,0.12
2015-09-24-14-56-05-460_denoised_650,0.4,0.56
2015-09-24-14-56-05-460_denoised_624,1.0,1.16
2015-09-24-14-56-05-460_denoised_672,-0.8,2.64
2015-09-24-14-56-05-460_denoised_27,1.0,0.96
2015-09-24-14-56-05-460_denoised_501,-0.6,1.2
2015-09-24-14-56-05-460_denoised_84,1.8,1.04
2015-09-24-14-56-05-460_denoised_159,-0.4,0.88
2015-09-24-14-56-05-460_denoised_126,1.2,1.72
2015-09-24-14-56-05-460_denoised_344,-2.0,2.92
2015-09-24-14-56-05-460_denoised_461,-0.6,0.84
2015-09-24-14-56-05-460_denoised_203,-1.6,2.36
2015-09-24-14-56-05-460_denoised_99,-1.0,2.88
2015-09-24-14-56-05-460_denoised_119,-1.8,2.72
2015-09-24-14-56-05-460_denoised_526,1.2,0.96
2015-09-24-14-56-05-460_denoised_631,1.4,0.28
2015-09-24-14-56-05-460_denoised_412,-1.2,1.72
2015-09-24-14-56-05-460_denoised_181,-1.6,2.04
2015-09-24-14-56-05-460_denoised_488,-1.2,2.48
2015-09-24-14-56-05-460_denoised_170,1.6,0.52
2015-09-24-14-56-05-460_denoised_683,1.0,1.0
2015-09-24-14-56-05-460_denoised_661,0.6,1.52
2015-09-24-14-56-05-460_denoised_48,-1.6,2.72
2015-09-24-14-56-05-460_denoised_38,-0.8,1.52
2015-09-24-14-56-05-460_denoised_494,1.6,1.28
2015-09-24-14-56-05-460_denoised_449,-0.6,1.32
2015-09-24-14-56-05-460_denoised_261,0.2,2.64
2015-09-24-14-56-05-460_denoised_694,1.8,0.12
2015-09-24-14-56-05-460_denoised_137,0.0,2.76
2015-09-24-14-56-05-460_denoised_248,1.4,0.6
2015-09-24-14-56-05-460_denoised_299,1.0,0.2
2015-09-24-14-56-05-460_denoised_213,-0.8,2.04
2015-09-24-14-56-05-460_denoised_584,1.6,1.16
2015-09-24-14-56-05-460_denoised_77,0.0,2.56
2015-09-24-14-56-05-460_denoised_287,0.4,0.36
2015-09-24-14-56-05-460_denoised_611,-0.2,2.16
2015-09-24-14-56-05-460_denoised_356,1.4,1.52
2015-09-24-14-56-05-460_denoised_559,0.2,1.36
2015-09-24-14-56-05-460_denoised_399,1.4,0.92
2015-09-24-14-56-05-460_denoised_273,-2.0,2.0
2015-09-24-14-56-05-460_denoised_334,0.6,0.28
2015-09-24-14-56-05-460_denoised_436,1.8,0.92
2015-09-24-14-56-05-460_denoised_475,-0.4,1.16
2015-09-24-14-56-05-460_denoised_59,2.0,0.44
2015-09-24-14-56-05-460_denoised_424,1.4,0.4
2015-09-24-14-56-05-675_denoised_497,1.2,1.4
2015-09-24-14-56-05-675_denoised_1238,-1.6,2.16
2015-09-24-14-56-05-675_denoised_519,-1.4,2.68
2015-09-24-14-56-05-675_denoised_250,-2.0,2.0
2015-09-24-14-56-05-675_denoised_677,-1.8,1.8
2015-09-24-14-56-05-675_denoised_928,-0.2,1.76
2015-09-24-14-56-05-675_denoised_864,-0.4,2.96
2015-09-24-14-56-05-675_denoised_138,0.4,2.12
2015-09-24-14-56-05-675_denoised_585,0.6,0.36
2015-09-24-14-56-05-675_denoised_240,1.0,0.6
2015-09-24-14-56-05-675_denoised_1552,-2.0,2.56
2015-09-24-14-56-05-675_denoised_150,-1.6,2.88
2015-09-24-14-56-05-675_denoised_645,-1.8,2.72
2015-09-24-14-56-05-675_denoised_1542,-1.2,2.36
2015-09-24-14-56-05-675_denoised_315,2.0,0.0
2015-09-24-14-56-05-675_denoised_1368,-2.0,2.88
2015-09-24-14-56-05-675_denoised_1357,1.2,1.36
2015-09-24-14-56-05-675_denoised_608,0.0,2.64
2015-09-24-14-56-05-675_denoised_1313,2.0,0.52
2015-09-24-14-56-05-675_denoised_733,0.8,2.08
2015-09-24-14-56-05-675_denoised_487,-0.8,2.84
2015-09-24-14-56-05-675_denoised_272,-1.8,2.44
2015-09-24-14-56-05-675_denoised_1146,0.8,0.32
2015-09-24-14-56-05-675_denoised_916,0.0,0.0
2015-09-24-14-56-05-675_denoised_1259,-0.6,1.92
2015-09-24-14-56-05-675_denoised_463,0.4,2.44
2015-09-24-14-56-05-675_denoised_875,-2.0,2.16
2015-09-24-14-56-05-675_denoised_476,1.2,1.48
2015-09-24-14-56-05-675_denoised_1292,0.8,0.84
2015-09-24-14-56-05-675_denoised_355,1.8,0.4
2015-09-24-14-56-05-675_denoised_529,1.6,1.0
2015-09-24-14-56-05-675_denoised_1345,0.2,0.56
2015-09-24-14-56-05-675_denoised_1281,0.8,1.44
2015-09-24-14-56-05-675_denoised_964,1.6,0.76
2015-09-24-14-56-05-675_denoised_400,2.0,0.64
2015-09-24-14-56-05-675_denoised_89,-0.8,1.28
2015-09-24-14-56-05-675_denoised_1157,-1.0,2.0
2015-09-24-14-56-05-675_denoised_689,-1.2,1.84
2015-09-24-14-56-05-675_denoised_763,0.4,1.04
2015-09-24-14-56-05-675_denoised_1335,-0.2,1.88
2015-09-24-14-56-05-675_denoised_1476,-1.8,2.96
2015-09-24-14-56-05-675_denoised_814,-1.8,2.88
2015-09-24-14-56-05-675_denoised_988,-2.0,2.0
2015-09-24-14-56-05-675_denoised_1248,1.0,1.48
2015-09-24-14-56-05-675_denoised_305,0.4,1.0
2015-09-24-14-56-05-675_denoised_889,-0.8,1.32
2015-09-24-14-56-05-675_denoised_829,-0.4,2.28
2015-09-24-14-56-05-675_denoised_1226,-1.4,2.04
2015-09-24-14-56-05-675_denoised_261,0.4,2.0
2015-09-24-14-56-05-675_denoised_596,0.0,0.24
2015-09-24-14-56-05-675_denoised_64,-0.6,0.8
2015-09-24-14-56-05-675_denoised_1215,-1.0,2.0
2015-09-24-14-56-05-675_denoised_218,-0.2,1.88
2015-09-24-14-56-05-675_denoised_101,-0.6,2.48
2015-09-24-14-56-05-675_denoised_999,0.6,1.32
2015-09-24-14-56-05-675_denoised_206,1.8,0.4
2015-09-24-14-56-05-675_denoised_1497,-2.0,2.08
2015-09-24-14-56-05-675_denoised_784,0.0,2.6
2015-09-24-14-56-05-675_denoised_1570,1.2,0.52
2015-09-24-14-56-05-675_denoised_113,-0.4,0.6
2015-09-24-14-56-05-675_denoised_976,-0.8,1.32
2015-09-24-14-56-05-675_denoised_184,1.0,1.36
2015-09-24-14-56-05-675_denoised_633,-0.4,2.8
2015-09-24-14-56-05-675_denoised_940,-1.6,2.0
2015-09-24-14-56-05-675_denoised_1531,-1.0,1.28
2015-09-24-14-56-05-675_denoised_424,-0.4,2.24
2015-09-24-14-56-05-771_denoised_617,-0.8,1.88
2015-09-24-14-56-05-771_denoised_259,2.0,0.56
2015-09-24-14-56-05-771_denoised_721,1.8,0.88
2015-09-24-14-56-05-771_denoised_333,1.0,0.76
2015-09-24-14-56-05-771_denoised_407,1.8,0.2
2015-09-24-14-56-05-771_denoised_1121,1.2,0.4
2015-09-24-14-56-05-771_denoised_242,1.2,1.08
2015-09-24-14-56-05-771_denoised_765,-2.0,2.36
2015-09-24-14-56-05-771_denoised_992,1.8,0.88
2015-09-24-14-56-05-771_denoised_1176,0.4,0.64
2015-09-24-14-56-05-771_denoised_453,-1.6,2.28
2015-09-24-14-56-05-771_denoised_1098,-1.6,1.6
2015-09-24-14-56-05-771_denoised_1154,-1.8,2.48
2015-09-24-14-56-05-771_denoised_82,0.6,2.28
2015-09-24-14-56-05-771_denoised_431,-1.2,2.32
2015-09-24-14-56-05-771_denoised_594,1.2,0.04
2015-09-24-14-56-05-771_denoised_547,-0.8,1.48
2015-09-24-14-56-05-771_denoised_214,-1.2,1.68
2015-09-24-14-56-05-771_denoised_383,-0.8,1.16
2015-09-24-14-56-05-771_denoised_1074,1.0,1.24
2015-09-24-14-56-05-771_denoised_1049,0.8,2.16
2015-09-24-14-56-05-771_denoised_152,1.8,0.6
2015-09-24-14-56-05-771_denoised_123,1.8,0.64
2015-09-24-14-56-05-771_denoised_136,-1.0,1.96
2015-09-24-14-56-05-771_denoised_651,-1.0,2.64
2015-09-24-14-56-05-771_denoised_345,-1.8,2.04
2015-09-24-14-56-05-771_denoised_395,-0.6,2.28
2015-09-24-14-56-05-771_denoised_663,2.0,0.84
2015-09-24-14-56-05-771_denoised_605,-0.2,2.64
2015-09-24-14-56-05-771_denoised_855,-1.8,2.04
2015-09-24-14-56-05-771_denoised_697,1.2,0.72
2015-09-24-14-56-05-771_denoised_582,0.6,0.36
2015-09-24-14-56-05-771_denoised_674,1.2,0.16
2015-09-24-14-56-05-771_denoised_1187,-0.6,1.68
2015-09-24-14-56-05-771_denoised_308,0.0,1.68
2015-09-24-14-56-05-771_denoised_1025,0.2,1.92
2015-09-24-14-56-05-771_denoised_1131,-0.8,1.2
2015-09-24-14-56-05-771_denoised_628,0.2,1.76
2015-09-24-14-56-05-771_denoised_487,0.8,1.92
2015-09-24-14-56-05-771_denoised_108,-1.0,1.64
2015-09-24-14-56-05-771_denoised_1222,2.0,0.72
2015-09-24-14-56-05-771_denoised_476,-1.0,1.36
2015-09-24-14-56-05-771_denoised_524,-0.2,0.4
2015-09-24-14-56-05-771_denoised_321,0.6,0.52
2015-09-24-14-56-05-771_denoised_499,1.2,0.84
2015-09-24-14-56-05-771_denoised_1036,-2.0,2.44
2015-09-24-14-56-05-771_denoised_227,-1.2,1.96
2015-09-24-14-56-05-771_denoised_165,1.0,1.56
2015-09-24-14-56-05-771_denoised_879,-1.8,2.76
2015-09-24-14-56-05-771_denoised_799,0.0,1.56
2015-09-24-14-56-05-771_denoised_442,-1.4,2.84
2015-09-24-14-56-05-771_denoised_832,-1.0,2.08
2015-09-24-14-56-05-771_denoised_821,-1.6,1.96
2015-09-24-14-56-05-771_denoised_57,0.8,0.68
2015-09-24-14-56-05-771_denoised_1165,-0.2,1.88
2015-09-24-14-56-05-771_denoised_733,-1.0,2.84
2015-09-24-14-56-05-771_denoised_639,-2.0,2.48
2015-09-24-14-56-05-771_denoised_777,-0.2,0.6
2015-09-24-15-15-10-1_denoised_579,-2.0,2.6
2015-09-24-15-15-10-1_denoised_1216,0.6,1.16
2015-09-24-15-15-10-1_denoised_232,-1.6,2.28
2015-09-24-15-15-10-1_denoised_543,-1.4,1.92
2015-09-24-15-15-10-1_denoised_971,-0.2,0.32
2015-09-24-15-15-10-1_denoised_1269,-0.6,2.2
2015-09-24-15-15-10-1_denoised_994,1.6,1.28
2015-09-24-15-15-10-1_denoised_219,0.8,1.4
2015-09-24-15-15-10-1_denoised_1179,-0.4,2.6
2015-09-24-15-15-10-1_denoised_693,1.6,0.08
2015-09-24-15-15-10-1_denoised_89,0.2,0.08
2015-09-24-15-15-10-1_denoised_729,-1.4,2.68
2015-09-24-15-15-10-1_denoised_1200,-0.4,2.6
2015-09-24-15-15-10-1_denoised_431,2.0,0.92
2015-09-24-15-15-10-1_denoised_1301,0.2,0.8
2015-09-24-15-15-10-1_denoised_1280,-1.6,2.88
2015-09-24-15-15-10-1_denoised_679,-2.0,2.48
2015-09-24-15-15-10-1_denoised_947,-1.4,1.88
2015-09-24-15-15-10-1_denoised_1187,0.0,0.4
2015-09-24-15-15-10-1_denoised_1129,0.6,0.6
2015-09-24-15-15-10-1_denoised_1080,-1.8,2.16
2015-09-24-15-15-10-1_denoised_641,-1.8,1.84
2015-09-24-15-15-10-1_denoised_124,0.4,1.96
2015-09-24-15-15-10-1_denoised_1116,1.4,0.48
2015-09-24-15-15-10-1_denoised_1018,-2.0,2.48
2015-09-24-15-15-10-1_denoised_1006,-1.0,1.52
2015-09-24-15-15-10-1_denoised_1147,-1.0,1.88
2015-09-24-15-15-10-1_denoised_815,0.6,0.72
2015-09-24-15-15-10-1_denoised_442,1.8,0.76
2015-09-24-15-15-10-1_denoised_71,-0.4,1.92
2015-09-24-15-15-10-1_denoised_373,-1.6,2.6
2015-09-24-15-15-10-1_denoised_935,0.2,1.64
2015-09-24-15-15-10-1_denoised_1419,1.4,0.84
2015-09-24-15-15-10-1_denoised_249,-1.6,1.96
2015-09-24-15-15-10-1_denoised_1343,1.4,1.4
2015-09-24-15-15-10-1_denoised_1230,1.2,0.08
2015-09-24-15-15-10-1_denoised_517,-0.8,2.08
2015-09-24-15-15-10-1_denoised_1170,1.6,0.24
2015-09-24-15-15-10-1_denoised_316,0.8,0.16
2015-09-24-15-15-10-1_denoised_305,0.0,1.04
2015-09-24-15-15-10-1_denoised_160,0.8,1.12
2015-09-24-15-15-10-1_denoised_326,-0.4,1.52
2015-09-24-15-15-10-1_denoised_478,-1.6,1.84
2015-09-24-15-15-10-1_denoised_183,-1.8,2.2
2015-09-24-15-15-10-1_denoised_1322,-1.8,2.04
2015-09-24-15-15-10-1_denoised_261,-1.6,1.92
2015-09-24-15-15-10-1_denoised_983,-0.2,1.8
2015-09-24-15-15-10-1_denoised_1365,0.4,1.48
2015-09-24-15-15-10-1_denoised_1376,1.0,0.84
2015-09-24-15-15-10-1_denoised_1093,-0.6,1.6
2015-09-24-15-15-10-1_denoised_789,2.0,0.64
2015-09-24-15-15-10-1_denoised_138,0.4,1.84
2015-09-24-15-15-10-1_denoised_530,-0.8,2.44
2015-09-24-15-15-10-1_denoised_344,0.2,0.52
2015-09-24-15-15-10-1_denoised_603,-0.2,0.44
2015-09-24-15-15-10-1_denoised_665,-0.6,1.4
2015-09-24-15-15-10-1_denoised_910,-0.2,1.32
2015-09-24-15-15-10-1_denoised_750,0.0,1.08
2015-09-24-15-15-10-1_denoised_653,-1.8,2.04
2015-09-24-15-15-10-1_denoised_452,0.4,2.16
2015-09-24-15-15-10-1_denoised_422,0.8,1.68
2015-09-24-15-15-10-1_denoised_363,1.6,1.16
